job_id,industry,role,rank,skill_sets,category_label
474,化学工業,営業担当,ジュニア,"- 化学工業の知識
- 営業経験
- 顧客対応能力
- 商談力
- プレゼンテーション能力
- 目標設定能力
- 市場調査能力
- ターゲット顧客の特徴把握
- 競合会社の情報収集
- 業界動向の把握",8
475,製薬業,品質管理,ジュニア,"- 品質標準の理解と実践
- 生産プロセスの把握
- 品質管理システム（QMS）の知識
- 統計的プロセスコントロール（SPC）の基礎的な知識
- 品質検査の実施
- 品質データの収集と分析
- 不具合管理の基礎的な知識
- 製薬法や衛生安全法の基礎的な知識
- チームワークとコミュニケーション能力
- 英語の基礎的な読み書き能力（製薬業には多国籍企業が多いため）",27
476,教育業,教育コンサルタント,シニア,"- 幼児教育に深い知識と経験
- 教育政策や教育システムについての堪能な理解
- 教育機関とのネットワークとコミュニケーション能力
- 教育プログラムの計画、実行、評価に堪能なスキル
- 子どもの心理学や発達の理解
- 教育コンサルティングにおける戦略的思考とリーディング能力
- 多様な文化や背景を持つ子どもたちに対する包括的なアプローチ
- 教育現場でのリソースの有効活用
- 教育コンサルティングにおける業務経験と成果",23
477,ITサービス業,ネットワークエンジニア,ジュニア,"- 基本的なネットワーク知識 (OSI モデル、TCP/IP プロトコル、ルーティング、スイッチングなど)
- ネットワークデバイスの設定と管理 (ランター、スイッチ、ルーター、ファイアウォールなど)
- ネットワークトポロジーの設計と構築
- ネットワークセキュリティの基本的な知識 (DoS/DDoS 攻撃、ファイアウォールの設定、VPN の構築など)
- ネットワークトラフィックの分析とトラブルシューティング
- 基本的なプログラミングスキル (Python、Bash など)
- クラウド環境 (AWS、Azure、GCP など) におけるネットワークの構築と管理
- ネットワークデバイスの評価と選定
- ドキュメンテーションの作成と管理
- チームワークとコミュニケーション能力",4
478,食品・飲料製造業,食品技術者,ジュニア,"- 食品の生産技術知識
- 品質管理の基礎知識
- 衛生管理に堪能な知識
- 安全管理の基礎知識
- 生産計画の実施能力
- 生産過程の把握能力
- 生産データの分析能力
- チームワーク能力
- 英語の基礎的な読み書き能力
- 法令・規制に従う能力",29
479,教育業,学生サポート,シニア,"- 高度なコミュニケーション能力: 学生や家長との相談や相談会など、堪能なコミュニケーションが必要です。
- 学生支援プログラムの開発: 既存のプログラムを改善するか、新しいプログラムを開発することが必要です。
- 学生のカウンセリング経験: 学生の心理的支援や進路の相談など、多年の経験が必要です。
- 教育政策についての知識: 教育法や学校政策など、関連する政策についての知識が必要です。
- 多様な文化に対する理解: 国際的な学生を支援する場合があるため、多様な文化に対する理解が必要です。
- リーダーシップ能力: チームを率いることが必要であるため、リーダーシップ能力が求められます。
- 情報技術スキル: オンラインの学生サポートや、データ分析など、ITスキルが必要です。
- 学業指導経験: 学生の学業指導や、学業計画の立案など、多年の経験が必要です。
- 学生の総合的なサポート: 学生の心理的支援や、生活の支援など、総合的なサポート能力が必要です。",23
480,観光業,ロジスティクス担当,ミドル,"- 観光業のロジスティクスに慣れていること
- 供給鏡の管理と調整に堪能な経験
- 輸送や倉庫管理に堪能な経験
- 仕入れや販売に堪能な経験
- 観光地や旅行会社との協力関係の構築と管理
- 観光業の業界知識
- 数学的思考能力
- 計画と調整に堪能な能力
- 英語に堪能なコミュニケーション能力
- リーダーシップ能力",7
481,メディア・エンターテインメント業,プロデューサー,ミドル,"- 3年以上のプロデュースング経験
- 映画やテレビプログラムの制作プロセスに堪能
- 生産予算管理の能力
- 潜在的な製作物の開発スキル
- エンターテインメント業界の知識
- 仲良く取り扱える人間関係能力
- クリエイティブなアイデアを提供する能力
- タイムマネジメントと優先順位付けのスキル
- 英語の読み書き能力（ビジネスレベル）
- コミュニケーション能力（話し言葉、書き言葉）",1
482,宇宙開発業,プロジェクトマネージャー,ミドル,"- 宇宙開発業界の知識と経験
- プロジェクト管理の実践的な経験
- PMP（Project Management Professional）認定または同等の資格
- リーダーシップとチームマネジメント能力
- リスク管理と予算計画能力
- コミュニケーション能力とネゴシエーション能力
- タイムマネジメント能力
- プロジェクト計画とスケジューリング能力
- 変更管理と問題解決能力",13
483,航空業,パイロット,ミドル,"- 航空機操縦実習の経験
- 航空法令に堪能な知識
- 英語に堪能なコミュニケーション能力
- 航空機のメンテナンスについての知識
- 緊急時の対応能力
- 複雑な状況の判断能力
- チームワーク能力
- 長時間の集中力
- 安全意識の高い態度
- パイロットの職業道徳に堪能な知識",9
484,広告・マーケティング業,メディアプランナー,シニア,"- 5年以上のメディアプランニング経験
- 広告メディアの広範な知識
- データ分析能力
- マーケティング戦略立案能力
- プレゼンテーションスキル
- 英語の流暢な会話力
- チームワーク能力
- クリエイティブな思考
- 時間管理能力
- 業界標準のツール（例: Google Analytics, MOATなど）の操作熟練",24
